transaction_id,timestamp,amount,sender_bank,receiver_bank,payment_method,upi_app,bank_health,latency_ms,payment_status,timeout,error_code
TXN0046960,2026-01-15 06:46:34,1714.02,PNB,AXIS,UPI,PhonePe,NORMAL,973.47,SUCCESS,1,NONE
TXN0046961,2026-01-15 06:46:38,104.3,PNB,ICICI,UPI,GooglePay,NORMAL,619.65,SUCCESS,0,NONE
TXN0046962,2026-01-15 06:47:09,212.91,IDFC,SBI,UPI,Paytm,NORMAL,720.13,SUCCESS,0,NONE
TXN0046963,2026-01-15 06:47:44,87.31,KOTAK,INDUSIND,UPI,GooglePay,NORMAL,868.79,SUCCESS,0,NONE
TXN0046964,2026-01-15 06:48:01,154.25,IDFC,PNB,UPI,GooglePay,NORMAL,1214.73,SUCCESS,0,NONE
TXN0046965,2026-01-15 06:48:48,610.73,ICICI,BOB,UPI,BHIM,NORMAL,543.1,SUCCESS,0,NONE
TXN0046966,2026-01-15 06:50:20,148.83,KOTAK,KOTAK,UPI,Paytm,NORMAL,2134.67,SUCCESS,0,NONE
TXN0046967,2026-01-15 06:54:44,571.22,SBI,AXIS,UPI,Paytm,NORMAL,658.52,SUCCESS,0,NONE
TXN0046968,2026-01-15 06:55:02,313.75,SBI,HDFC,UPI,GooglePay,NORMAL,895.22,SUCCESS,0,NONE
TXN0046969,2026-01-15 06:56:15,758.59,IDFC,INDUSIND,UPI,Paytm,NORMAL,1901.84,SUCCESS,0,NONE
TXN0046970,2026-01-15 07:00:42,398.15,HDFC,KOTAK,UPI,BHIM,NORMAL,688.97,SUCCESS,0,NONE
TXN0046971,2026-01-15 07:01:41,39.07,ICICI,INDUSIND,UPI,Paytm,NORMAL,1805.22,SUCCESS,0,NONE
TXN0046972,2026-01-15 07:01:47,206.28,ICICI,ICICI,UPI,GooglePay,NORMAL,1407.92,SUCCESS,0,NONE
TXN0046973,2026-01-15 07:03:59,1003.97,SBI,AXIS,UPI,BHIM,NORMAL,1594.4,SUCCESS,0,NONE
TXN0046974,2026-01-15 07:04:53,343.11,IDFC,PNB,UPI,GooglePay,NORMAL,768.86,SUCCESS,0,NONE
TXN0046975,2026-01-15 07:05:06,220.13,ICICI,INDUSIND,UPI,BHIM,NORMAL,993.57,SUCCESS,0,NONE
TXN0046976,2026-01-15 07:05:19,383.79,HDFC,INDUSIND,UPI,PhonePe,NORMAL,1358.7,SUCCESS,0,NONE
TXN0046977,2026-01-15 07:07:19,351.62,PNB,IDFC,UPI,Paytm,NORMAL,684.56,SUCCESS,0,NONE
TXN0046978,2026-01-15 07:07:49,431.37,KOTAK,IDFC,UPI,GooglePay,NORMAL,935.33,SUCCESS,1,NONE
TXN0046979,2026-01-15 07:08:52,702.64,PNB,SBI,UPI,PhonePe,NORMAL,1216.71,SUCCESS,0,NONE
TXN0046980,2026-01-15 07:10:45,855.06,ICICI,KOTAK,UPI,BHIM,NORMAL,1028.07,SUCCESS,0,NONE
TXN0046981,2026-01-15 07:10:48,83.37,ICICI,ICICI,UPI,Paytm,NORMAL,732.2,SUCCESS,0,NONE
TXN0046982,2026-01-15 07:11:38,254.81,INDUSIND,AXIS,UPI,Paytm,NORMAL,771.31,SUCCESS,0,NONE
TXN0046983,2026-01-15 07:12:27,375.77,KOTAK,HDFC,UPI,BHIM,NORMAL,1000.66,SUCCESS,0,NONE
TXN0046984,2026-01-15 07:13:41,137.27,KOTAK,ICICI,UPI,BHIM,NORMAL,1345.16,SUCCESS,0,NONE
TXN0046985,2026-01-15 07:15:16,627.84,KOTAK,CANARA,UPI,Paytm,NORMAL,859.12,SUCCESS,0,NONE
TXN0046986,2026-01-15 07:15:54,202.96,INDUSIND,AXIS,UPI,BHIM,NORMAL,1221.87,SUCCESS,0,NONE
TXN0046987,2026-01-15 07:16:23,520.38,HDFC,PNB,UPI,BHIM,NORMAL,986.66,SUCCESS,0,NONE
TXN0046988,2026-01-15 07:17:07,775.29,IDFC,IDFC,UPI,Paytm,NORMAL,627.33,SUCCESS,0,NONE
TXN0046989,2026-01-15 07:17:42,1117.05,IDFC,CANARA,UPI,BHIM,NORMAL,987.23,SUCCESS,0,NONE
TXN0046990,2026-01-15 07:17:49,108.7,KOTAK,ICICI,UPI,PhonePe,NORMAL,407.97,SUCCESS,0,NONE
TXN0046991,2026-01-15 07:18:44,459.68,KOTAK,AXIS,UPI,PhonePe,NORMAL,971.73,SUCCESS,0,NONE
TXN0046992,2026-01-15 07:20:30,1073.78,SBI,AXIS,UPI,Paytm,NORMAL,526.58,SUCCESS,0,NONE
TXN0046993,2026-01-15 07:20:41,427.71,INDUSIND,HDFC,UPI,GooglePay,NORMAL,789.88,SUCCESS,0,NONE
TXN0046994,2026-01-15 07:21:36,446.01,PNB,CANARA,UPI,Paytm,NORMAL,329.54,SUCCESS,0,NONE
TXN0046995,2026-01-15 07:22:15,175.24,IDFC,SBI,UPI,Paytm,NORMAL,1170.57,SUCCESS,0,NONE
TXN0046996,2026-01-15 07:22:35,621.91,INDUSIND,KOTAK,UPI,GooglePay,NORMAL,1195.8,SUCCESS,0,NONE
TXN0046997,2026-01-15 07:23:16,433.85,BOB,AXIS,UPI,BHIM,NORMAL,1192.49,SUCCESS,0,NONE
TXN0046998,2026-01-15 07:23:45,673.79,AXIS,PNB,UPI,PhonePe,NORMAL,582.86,SUCCESS,0,NONE
TXN0046999,2026-01-15 07:24:38,282.71,HDFC,INDUSIND,UPI,GooglePay,NORMAL,1064.49,SUCCESS,0,NONE
TXN0047000,2026-01-15 07:28:25,237.34,IDFC,HDFC,UPI,GooglePay,NORMAL,3575.15,SUCCESS,0,NONE
TXN0047001,2026-01-15 07:29:53,320.06,BOB,HDFC,UPI,Paytm,NORMAL,555.26,SUCCESS,0,NONE
TXN0047002,2026-01-15 07:31:05,517.6,ICICI,HDFC,UPI,BHIM,NORMAL,1587.18,SUCCESS,0,NONE
TXN0047003,2026-01-15 07:32:29,759.49,SBI,BOB,UPI,BHIM,NORMAL,762.13,SUCCESS,1,NONE
TXN0047004,2026-01-15 07:32:43,1452.84,KOTAK,CANARA,UPI,Paytm,NORMAL,2106.99,SUCCESS,0,NONE
TXN0047005,2026-01-15 07:33:12,665.24,SBI,CANARA,UPI,GooglePay,NORMAL,1078.33,SUCCESS,0,NONE
TXN0047006,2026-01-15 07:33:34,212.27,KOTAK,AXIS,UPI,GooglePay,NORMAL,1612.09,SUCCESS,0,NONE
TXN0047007,2026-01-15 07:33:55,954.79,KOTAK,AXIS,UPI,PhonePe,NORMAL,1311.12,SUCCESS,0,NONE
TXN0047008,2026-01-15 07:33:56,368.93,AXIS,KOTAK,UPI,BHIM,NORMAL,1213.44,SUCCESS,0,NONE
TXN0047009,2026-01-15 07:34:51,70.75,ICICI,SBI,UPI,BHIM,NORMAL,835.34,SUCCESS,0,NONE
TXN0047010,2026-01-15 07:35:03,780.6,PNB,INDUSIND,UPI,PhonePe,NORMAL,1060.58,SUCCESS,0,NONE
TXN0047011,2026-01-15 07:35:08,2432.42,BOB,SBI,UPI,PhonePe,NORMAL,1520.35,SUCCESS,0,NONE
TXN0047012,2026-01-15 07:38:02,97.56,HDFC,ICICI,UPI,Paytm,NORMAL,803.18,SUCCESS,0,NONE
TXN0047013,2026-01-15 07:38:14,287.38,AXIS,PNB,UPI,GooglePay,NORMAL,1137.69,FAILED,0,BANK_TIMEOUT
TXN0047014,2026-01-15 07:38:17,1157.53,IDFC,PNB,UPI,Paytm,NORMAL,2320.38,SUCCESS,0,NONE
TXN0047015,2026-01-15 07:39:37,235.99,CANARA,SBI,UPI,BHIM,NORMAL,1071.65,SUCCESS,0,NONE
TXN0047016,2026-01-15 07:40:01,774.68,PNB,SBI,UPI,Paytm,NORMAL,988.94,SUCCESS,0,NONE
TXN0047017,2026-01-15 07:41:50,570.7,SBI,KOTAK,UPI,PhonePe,NORMAL,1026.18,SUCCESS,0,NONE
TXN0047018,2026-01-15 07:42:37,271.73,CANARA,BOB,UPI,Paytm,NORMAL,706.08,SUCCESS,0,NONE
TXN0047019,2026-01-15 07:42:48,184.36,HDFC,SBI,UPI,BHIM,NORMAL,689.75,SUCCESS,0,NONE
TXN0047020,2026-01-15 07:42:50,2893.23,AXIS,INDUSIND,UPI,PhonePe,NORMAL,1023.72,SUCCESS,0,NONE
TXN0047021,2026-01-15 07:42:53,2442.97,ICICI,INDUSIND,UPI,Paytm,NORMAL,1817.7,SUCCESS,0,NONE
TXN0047022,2026-01-15 07:43:39,704.64,INDUSIND,AXIS,UPI,Paytm,NORMAL,667.69,SUCCESS,0,NONE
TXN0047023,2026-01-15 07:43:59,377.59,CANARA,SBI,UPI,Paytm,NORMAL,1159.69,SUCCESS,0,NONE
TXN0047024,2026-01-15 07:45:07,91.94,IDFC,AXIS,UPI,PhonePe,NORMAL,1148.14,SUCCESS,0,NONE
TXN0047025,2026-01-15 07:46:06,82.96,KOTAK,KOTAK,UPI,BHIM,NORMAL,1225.06,SUCCESS,0,NONE
TXN0047026,2026-01-15 07:46:25,433.35,AXIS,ICICI,UPI,GooglePay,NORMAL,974.53,SUCCESS,0,NONE
TXN0047027,2026-01-15 07:47:18,706.98,HDFC,ICICI,UPI,PhonePe,NORMAL,864.64,SUCCESS,0,NONE
TXN0047028,2026-01-15 07:48:02,295.71,INDUSIND,AXIS,UPI,PhonePe,NORMAL,1246.07,SUCCESS,0,NONE
TXN0047029,2026-01-15 07:48:54,140.61,BOB,CANARA,UPI,PhonePe,NORMAL,642.09,SUCCESS,0,NONE
TXN0047030,2026-01-15 07:49:43,300.66,HDFC,HDFC,UPI,PhonePe,NORMAL,1259.52,SUCCESS,0,NONE
TXN0047031,2026-01-15 07:50:06,3217.6,IDFC,IDFC,UPI,BHIM,NORMAL,983.72,SUCCESS,0,NONE
TXN0047032,2026-01-15 07:50:22,940.63,BOB,ICICI,UPI,Paytm,NORMAL,1493.82,SUCCESS,0,NONE
TXN0047033,2026-01-15 07:50:26,65.76,PNB,IDFC,UPI,GooglePay,NORMAL,1109.58,SUCCESS,0,NONE
TXN0047034,2026-01-15 07:51:29,48.23,INDUSIND,CANARA,UPI,PhonePe,NORMAL,639.4,SUCCESS,0,NONE
TXN0047035,2026-01-15 07:52:37,77.25,ICICI,CANARA,UPI,PhonePe,NORMAL,1177.11,SUCCESS,0,NONE
TXN0047036,2026-01-15 07:53:08,375.53,AXIS,INDUSIND,UPI,BHIM,NORMAL,882.56,SUCCESS,0,NONE
TXN0047037,2026-01-15 07:57:36,632.09,IDFC,PNB,UPI,BHIM,NORMAL,580.25,SUCCESS,0,NONE
TXN0047038,2026-01-15 07:57:37,96.26,KOTAK,PNB,UPI,GooglePay,NORMAL,758.62,SUCCESS,0,NONE
TXN0047039,2026-01-15 07:58:19,493.39,AXIS,IDFC,UPI,BHIM,NORMAL,883.04,SUCCESS,0,NONE
TXN0047040,2026-01-15 08:00:06,92.43,INDUSIND,PNB,UPI,PhonePe,NORMAL,1272.81,SUCCESS,0,NONE
TXN0047041,2026-01-15 08:00:34,471.07,SBI,ICICI,UPI,Paytm,NORMAL,1011.89,SUCCESS,0,NONE
TXN0047042,2026-01-15 08:02:02,800.77,HDFC,IDFC,UPI,PhonePe,NORMAL,843.95,SUCCESS,0,NONE
TXN0047043,2026-01-15 08:02:24,175.56,KOTAK,CANARA,UPI,PhonePe,NORMAL,444.18,SUCCESS,0,NONE
TXN0047044,2026-01-15 08:03:57,82.34,AXIS,KOTAK,UPI,BHIM,NORMAL,1602.2,SUCCESS,0,NONE
TXN0047045,2026-01-15 08:03:57,910.87,CANARA,KOTAK,UPI,GooglePay,NORMAL,1100.94,SUCCESS,0,NONE
TXN0047046,2026-01-15 08:04:21,1643.5,SBI,ICICI,UPI,PhonePe,NORMAL,481.96,SUCCESS,0,NONE
TXN0047047,2026-01-15 08:04:56,36.28,IDFC,CANARA,UPI,GooglePay,NORMAL,1294.14,SUCCESS,0,NONE
TXN0047048,2026-01-15 08:07:16,187.72,PNB,HDFC,UPI,Paytm,NORMAL,1258.6,SUCCESS,0,NONE
TXN0047049,2026-01-15 08:07:29,760.5,CANARA,INDUSIND,UPI,GooglePay,NORMAL,836.26,SUCCESS,0,NONE
TXN0047050,2026-01-15 08:07:39,104.38,KOTAK,BOB,UPI,BHIM,NORMAL,1442.34,SUCCESS,0,NONE
TXN0047051,2026-01-15 08:07:53,1478.77,CANARA,BOB,UPI,GooglePay,NORMAL,890.08,SUCCESS,0,NONE
TXN0047052,2026-01-15 08:09:09,1436.73,BOB,SBI,UPI,Paytm,NORMAL,938.31,SUCCESS,0,NONE
TXN0047053,2026-01-15 08:09:16,370.63,KOTAK,CANARA,UPI,Paytm,NORMAL,1254.4,SUCCESS,0,NONE
TXN0047054,2026-01-15 08:09:52,301.46,SBI,IDFC,UPI,PhonePe,NORMAL,1072.39,SUCCESS,0,NONE
TXN0047055,2026-01-15 08:09:58,290.49,ICICI,INDUSIND,UPI,PhonePe,NORMAL,753.6,FAILED,0,NETWORK_TIMEOUT
TXN0047056,2026-01-15 08:10:55,566.18,IDFC,IDFC,UPI,PhonePe,NORMAL,669.5,SUCCESS,0,NONE
TXN0047057,2026-01-15 08:11:05,170.86,PNB,PNB,UPI,PhonePe,NORMAL,876.75,SUCCESS,0,NONE
TXN0047058,2026-01-15 08:12:43,286.43,IDFC,BOB,UPI,PhonePe,NORMAL,683.44,SUCCESS,0,NONE
TXN0047059,2026-01-15 08:13:38,210.42,AXIS,HDFC,UPI,Paytm,NORMAL,1392.29,SUCCESS,1,NONE
TXN0047060,2026-01-15 08:13:50,98.43,HDFC,BOB,UPI,BHIM,NORMAL,1133.12,SUCCESS,0,NONE
TXN0047061,2026-01-15 08:14:16,11934.75,IDFC,KOTAK,UPI,Paytm,NORMAL,1122.35,SUCCESS,0,NONE
TXN0047062,2026-01-15 08:14:35,424.6,HDFC,IDFC,UPI,Paytm,NORMAL,647.94,SUCCESS,0,NONE
TXN0047063,2026-01-15 08:14:51,836.62,HDFC,HDFC,UPI,GooglePay,NORMAL,742.96,SUCCESS,0,NONE
TXN0047064,2026-01-15 08:15:11,403.34,CANARA,AXIS,UPI,GooglePay,DEGRADED,622.75,SUCCESS,0,NONE
TXN0047065,2026-01-15 08:15:48,555.81,CANARA,SBI,UPI,GooglePay,NORMAL,1118.25,SUCCESS,0,NONE
TXN0047066,2026-01-15 08:15:54,86.77,PNB,IDFC,UPI,PhonePe,NORMAL,1144.71,SUCCESS,0,NONE
TXN0047067,2026-01-15 08:15:59,1370.9,IDFC,BOB,UPI,PhonePe,NORMAL,1339.32,SUCCESS,0,NONE
TXN0047068,2026-01-15 08:16:12,318.36,SBI,CANARA,UPI,BHIM,NORMAL,889.99,SUCCESS,0,NONE
TXN0047069,2026-01-15 08:16:44,338.23,PNB,PNB,UPI,GooglePay,NORMAL,1035.71,FAILED,0,MERCHANT_ERROR
TXN0047070,2026-01-15 08:16:49,269.35,SBI,INDUSIND,UPI,BHIM,NORMAL,1557.14,SUCCESS,0,NONE
TXN0047071,2026-01-15 08:17:11,428.7,PNB,AXIS,UPI,GooglePay,DEGRADED,1657.96,SUCCESS,0,NONE
TXN0047072,2026-01-15 08:17:29,670.57,CANARA,KOTAK,UPI,GooglePay,NORMAL,769.79,SUCCESS,0,NONE
TXN0047073,2026-01-15 08:18:12,439.62,PNB,PNB,UPI,PhonePe,NORMAL,1560.49,SUCCESS,0,NONE
TXN0047074,2026-01-15 08:20:19,361.31,ICICI,BOB,UPI,BHIM,NORMAL,1077.15,SUCCESS,0,NONE
TXN0047075,2026-01-15 08:20:22,300.52,HDFC,INDUSIND,UPI,Paytm,NORMAL,879.01,SUCCESS,0,NONE
TXN0047076,2026-01-15 08:22:05,2720.35,KOTAK,IDFC,UPI,PhonePe,NORMAL,1254.76,SUCCESS,0,NONE
TXN0047077,2026-01-15 08:22:23,202.93,IDFC,IDFC,UPI,PhonePe,NORMAL,548.67,SUCCESS,0,NONE
TXN0047078,2026-01-15 08:23:12,1534.3,CANARA,KOTAK,UPI,PhonePe,NORMAL,1169.26,SUCCESS,0,NONE
TXN0047079,2026-01-15 08:23:47,222.33,CANARA,IDFC,UPI,BHIM,NORMAL,1055.9,SUCCESS,0,NONE
TXN0047080,2026-01-15 08:24:32,1405.52,HDFC,ICICI,UPI,GooglePay,NORMAL,953.45,SUCCESS,0,NONE
TXN0047081,2026-01-15 08:24:44,620.64,BOB,KOTAK,UPI,GooglePay,NORMAL,1461.95,SUCCESS,0,NONE
TXN0047082,2026-01-15 08:24:55,128.9,IDFC,PNB,UPI,PhonePe,NORMAL,1000.43,SUCCESS,0,NONE
TXN0047083,2026-01-15 08:25:54,185.48,BOB,INDUSIND,UPI,GooglePay,NORMAL,1604.33,SUCCESS,0,NONE
TXN0047084,2026-01-15 08:28:15,294.18,HDFC,BOB,UPI,BHIM,NORMAL,825.19,SUCCESS,0,NONE
TXN0047085,2026-01-15 08:28:56,375.41,PNB,ICICI,UPI,Paytm,NORMAL,2763.44,SUCCESS,0,NONE
TXN0047086,2026-01-15 08:28:59,509.74,INDUSIND,AXIS,UPI,BHIM,DEGRADED,2825.56,SUCCESS,1,NONE
TXN0047087,2026-01-15 08:29:50,445.22,SBI,HDFC,UPI,PhonePe,NORMAL,1846.5,SUCCESS,0,NONE
TXN0047088,2026-01-15 08:30:13,572.71,IDFC,INDUSIND,UPI,GooglePay,NORMAL,1204.16,SUCCESS,0,NONE
TXN0047089,2026-01-15 08:30:45,202.94,ICICI,HDFC,UPI,PhonePe,NORMAL,746.73,SUCCESS,0,NONE
TXN0047090,2026-01-15 08:31:05,573.99,PNB,IDFC,UPI,GooglePay,NORMAL,674.92,FAILED,0,NETWORK_TIMEOUT
TXN0047091,2026-01-15 08:31:30,904.27,CANARA,PNB,UPI,BHIM,NORMAL,709.65,SUCCESS,0,NONE
TXN0047092,2026-01-15 08:32:06,176.87,ICICI,INDUSIND,UPI,GooglePay,NORMAL,1061.83,SUCCESS,0,NONE
TXN0047093,2026-01-15 08:32:22,383.41,AXIS,HDFC,UPI,BHIM,NORMAL,734.84,SUCCESS,0,NONE
TXN0047094,2026-01-15 08:32:33,891.03,PNB,HDFC,UPI,GooglePay,NORMAL,1371.26,SUCCESS,0,NONE
TXN0047095,2026-01-15 08:32:40,687.88,CANARA,PNB,UPI,PhonePe,NORMAL,1073.5,SUCCESS,0,NONE
TXN0047096,2026-01-15 08:33:10,778.24,PNB,BOB,UPI,PhonePe,NORMAL,664.57,SUCCESS,0,NONE
TXN0047097,2026-01-15 08:33:27,714.62,BOB,BOB,UPI,PhonePe,NORMAL,2152.88,SUCCESS,0,NONE
TXN0047098,2026-01-15 08:34:45,1278.44,INDUSIND,SBI,UPI,Paytm,NORMAL,734.31,SUCCESS,0,NONE
TXN0047099,2026-01-15 08:35:07,218.01,INDUSIND,AXIS,UPI,BHIM,DEGRADED,2246.15,SUCCESS,0,NONE
TXN0047100,2026-01-15 08:35:56,47.91,SBI,PNB,UPI,GooglePay,NORMAL,1015.96,SUCCESS,0,NONE
TXN0047101,2026-01-15 08:37:58,131.43,PNB,AXIS,UPI,PhonePe,DEGRADED,3014.79,FAILED,0,MERCHANT_ERROR
TXN0047102,2026-01-15 08:38:37,945.2,AXIS,AXIS,UPI,Paytm,DEGRADED,1867.17,SUCCESS,0,NONE
TXN0047103,2026-01-15 08:39:28,1921.44,AXIS,CANARA,UPI,PhonePe,NORMAL,280.72,SUCCESS,0,NONE
TXN0047104,2026-01-15 08:39:56,251.5,KOTAK,INDUSIND,UPI,GooglePay,NORMAL,846.07,SUCCESS,0,NONE
TXN0047105,2026-01-15 08:40:12,556.57,SBI,CANARA,UPI,BHIM,NORMAL,596.09,SUCCESS,0,NONE
TXN0047106,2026-01-15 08:40:12,249.18,CANARA,HDFC,UPI,PhonePe,NORMAL,1557.48,SUCCESS,0,NONE
TXN0047107,2026-01-15 08:40:45,787.21,BOB,SBI,UPI,PhonePe,NORMAL,1539.99,SUCCESS,0,NONE
TXN0047108,2026-01-15 08:40:54,254.96,CANARA,AXIS,UPI,Paytm,DEGRADED,2300.99,SUCCESS,0,NONE
TXN0047109,2026-01-15 08:42:34,234.14,PNB,ICICI,UPI,GooglePay,NORMAL,1261.15,SUCCESS,0,NONE
TXN0047110,2026-01-15 08:42:39,280.56,BOB,IDFC,UPI,GooglePay,NORMAL,841.9,SUCCESS,0,NONE
TXN0047111,2026-01-15 08:43:18,773.85,ICICI,KOTAK,UPI,BHIM,NORMAL,823.5,SUCCESS,0,NONE
TXN0047112,2026-01-15 08:43:43,287.1,BOB,BOB,UPI,PhonePe,NORMAL,878.81,SUCCESS,0,NONE
TXN0047113,2026-01-15 08:43:58,129.56,SBI,HDFC,UPI,Paytm,NORMAL,428.63,SUCCESS,0,NONE
TXN0047114,2026-01-15 08:44:09,704.85,PNB,SBI,UPI,GooglePay,NORMAL,945.36,SUCCESS,0,NONE
TXN0047115,2026-01-15 08:44:26,966.4,AXIS,AXIS,UPI,Paytm,DEGRADED,2163.45,FAILED,0,INVALID_UPI
TXN0047116,2026-01-15 08:45:16,2810.43,SBI,KOTAK,UPI,Paytm,NORMAL,1070.14,SUCCESS,0,NONE
TXN0047117,2026-01-15 08:46:00,58.89,PNB,IDFC,UPI,PhonePe,NORMAL,963.24,SUCCESS,0,NONE
TXN0047118,2026-01-15 08:47:16,296.92,CANARA,AXIS,UPI,PhonePe,DEGRADED,471.66,SUCCESS,0,NONE
TXN0047119,2026-01-15 08:48:49,1165.47,HDFC,SBI,UPI,GooglePay,NORMAL,1667.35,SUCCESS,0,NONE
TXN0047120,2026-01-15 08:49:10,39.55,BOB,PNB,UPI,BHIM,NORMAL,1389.86,SUCCESS,0,NONE
TXN0047121,2026-01-15 08:50:28,325.13,ICICI,SBI,UPI,PhonePe,NORMAL,791.03,SUCCESS,0,NONE
TXN0047122,2026-01-15 08:50:55,1664.5,BOB,ICICI,UPI,Paytm,NORMAL,1731.77,FAILED,0,NETWORK_TIMEOUT
TXN0047123,2026-01-15 08:51:48,176.84,BOB,AXIS,UPI,BHIM,DEGRADED,986.35,SUCCESS,0,NONE
TXN0047124,2026-01-15 08:52:01,106.81,PNB,HDFC,UPI,PhonePe,NORMAL,733.6,SUCCESS,0,NONE
TXN0047125,2026-01-15 08:52:08,142.78,ICICI,KOTAK,UPI,GooglePay,NORMAL,594.64,SUCCESS,0,NONE
TXN0047126,2026-01-15 08:53:25,397.05,ICICI,PNB,UPI,BHIM,NORMAL,869.35,SUCCESS,0,NONE
TXN0047127,2026-01-15 08:53:26,195.47,CANARA,PNB,UPI,BHIM,NORMAL,864.46,SUCCESS,0,NONE
TXN0047128,2026-01-15 08:54:07,528.99,KOTAK,KOTAK,UPI,GooglePay,NORMAL,914.04,SUCCESS,0,NONE
TXN0047129,2026-01-15 08:54:16,225.4,IDFC,PNB,UPI,PhonePe,NORMAL,728.09,SUCCESS,0,NONE
TXN0047130,2026-01-15 08:54:44,84.93,SBI,CANARA,UPI,PhonePe,NORMAL,1695.26,SUCCESS,1,NONE
TXN0047131,2026-01-15 08:55:38,957.24,PNB,AXIS,UPI,Paytm,DEGRADED,1746.79,SUCCESS,0,NONE
TXN0047132,2026-01-15 08:56:11,229.6,BOB,CANARA,UPI,GooglePay,NORMAL,744.79,SUCCESS,0,NONE
TXN0047133,2026-01-15 08:56:27,3440.03,ICICI,KOTAK,UPI,Paytm,NORMAL,938.13,SUCCESS,0,NONE
TXN0047134,2026-01-15 08:57:48,1418.61,BOB,SBI,UPI,PhonePe,NORMAL,1311.46,SUCCESS,0,NONE
TXN0047135,2026-01-15 08:57:58,186.43,SBI,PNB,UPI,GooglePay,NORMAL,1808.27,SUCCESS,0,NONE
TXN0047136,2026-01-15 08:57:59,1330.36,HDFC,HDFC,UPI,PhonePe,NORMAL,592.64,SUCCESS,0,NONE
TXN0047137,2026-01-15 08:58:53,165.46,INDUSIND,KOTAK,UPI,PhonePe,NORMAL,1229.79,SUCCESS,0,NONE
TXN0047138,2026-01-15 09:00:25,1141.51,PNB,HDFC,UPI,Paytm,NORMAL,1132.36,SUCCESS,0,NONE
TXN0047139,2026-01-15 09:00:57,910.77,HDFC,HDFC,UPI,PhonePe,NORMAL,1032.27,SUCCESS,0,NONE
TXN0047140,2026-01-15 09:00:59,425.15,PNB,CANARA,UPI,PhonePe,NORMAL,1667.69,SUCCESS,0,NONE
TXN0047141,2026-01-15 09:01:12,973.44,INDUSIND,AXIS,UPI,PhonePe,DEGRADED,2434.57,SUCCESS,0,NONE
TXN0047142,2026-01-15 09:01:17,622.69,HDFC,BOB,UPI,GooglePay,NORMAL,799.22,SUCCESS,0,NONE
TXN0047143,2026-01-15 09:01:29,356.71,ICICI,BOB,UPI,Paytm,NORMAL,1063.84,SUCCESS,0,NONE
TXN0047144,2026-01-15 09:01:35,219.38,INDUSIND,INDUSIND,UPI,BHIM,NORMAL,1115.32,SUCCESS,0,NONE
TXN0047145,2026-01-15 09:01:39,157.49,KOTAK,INDUSIND,UPI,PhonePe,NORMAL,805.79,SUCCESS,0,NONE
TXN0047146,2026-01-15 09:02:29,1301.09,SBI,ICICI,UPI,Paytm,NORMAL,1087.84,SUCCESS,0,NONE
TXN0047147,2026-01-15 09:02:32,287.99,AXIS,PNB,UPI,Paytm,NORMAL,518.41,SUCCESS,0,NONE
TXN0047148,2026-01-15 09:02:39,306.24,ICICI,CANARA,UPI,BHIM,NORMAL,959.6,SUCCESS,0,NONE
TXN0047149,2026-01-15 09:02:42,188.19,SBI,KOTAK,UPI,GooglePay,NORMAL,1900.66,SUCCESS,0,NONE
TXN0047150,2026-01-15 09:02:50,526.48,HDFC,SBI,UPI,BHIM,NORMAL,2180.08,SUCCESS,0,NONE
TXN0047151,2026-01-15 09:03:46,167.77,PNB,HDFC,UPI,BHIM,NORMAL,2119.53,SUCCESS,0,NONE
TXN0047152,2026-01-15 09:03:51,675.2,INDUSIND,ICICI,UPI,GooglePay,NORMAL,1185.27,SUCCESS,0,NONE
TXN0047153,2026-01-15 09:03:59,1159.92,PNB,CANARA,UPI,PhonePe,NORMAL,1920.64,SUCCESS,0,NONE
TXN0047154,2026-01-15 09:04:13,345.86,KOTAK,SBI,UPI,PhonePe,NORMAL,1352.56,SUCCESS,0,NONE
TXN0047155,2026-01-15 09:04:15,528.58,SBI,PNB,UPI,GooglePay,NORMAL,1070.81,SUCCESS,0,NONE
TXN0047156,2026-01-15 09:04:18,1048.83,INDUSIND,PNB,UPI,GooglePay,NORMAL,1105.53,SUCCESS,0,NONE
TXN0047157,2026-01-15 09:04:19,135.63,AXIS,BOB,UPI,Paytm,NORMAL,826.71,SUCCESS,0,NONE
TXN0047158,2026-01-15 09:04:20,502.86,BOB,SBI,UPI,PhonePe,NORMAL,1289.41,SUCCESS,0,NONE
TXN0047159,2026-01-15 09:04:22,705.68,BOB,IDFC,UPI,BHIM,NORMAL,1081.74,SUCCESS,0,NONE
TXN0047160,2026-01-15 09:04:24,538.02,BOB,INDUSIND,UPI,BHIM,NORMAL,1295.21,SUCCESS,0,NONE
TXN0047161,2026-01-15 09:04:29,30.53,IDFC,BOB,UPI,Paytm,NORMAL,830.55,SUCCESS,0,NONE
TXN0047162,2026-01-15 09:04:29,881.87,PNB,CANARA,UPI,GooglePay,NORMAL,1030.53,SUCCESS,0,NONE
TXN0047163,2026-01-15 09:04:42,1173.35,CANARA,AXIS,UPI,PhonePe,DEGRADED,2557.85,SUCCESS,0,NONE
TXN0047164,2026-01-15 09:04:49,270.3,BOB,HDFC,UPI,BHIM,NORMAL,687.28,SUCCESS,0,NONE
TXN0047165,2026-01-15 09:05:00,430.9,KOTAK,IDFC,UPI,BHIM,NORMAL,1165.94,SUCCESS,0,NONE
